,Doc Text,Sentiment
1200,isle preposterous thoroughly misogynistic vista incredibly beautiful look,1
1201,admire closing scene film seem ask whether civilization offer cure vincent complaint,1
1202,title describe main character lazy people behind camera well,0
1203,yet find actual vietnam war combat movie actually produce either north south vietnamese least get something pretty damn close,1
1204,one small problem expect entire exercise real point,0
1205,people want ol ball chain want ball chain,1
1206,dragonfly movie bus wreck turn film wreck,0
1207,although level comedy decline movie proceeds deny fun watch de niro crystal fun,1
1208,resurrection halloween franchise would better dead,0
1209,script judgment sense weight way way,0
1210,honest alzheimer disease think iris,1
1211,film relationship actual tension christmas tree flock spray actual snow poor durable imitation,0
1212,always disappointing documentary fails live offer new insight choose topic unfortunately precisely arthur dong family fundamental,0
1213,surprisingly consider baird former film editor movie rather choppy,0
1214,reminiscent alfred hitchcock thriller scary part sign occur wait thing happen,1
1215,nice watch movie focus group tedium yu cinematic alchemy produce nearly much lead gold,0
1216,actually sincere crime movie equivalent chick flick,0
1217,move vibrant,1
1218,romance lead compel believable,0
1219,inevitable double triple cross arise drama wait hear john malkovich reedy consigliere pronounce next line,0
1220,eric schaeffer accomplish never may strictly speak qualify revolutionary defiantly delightfully grain,1
1221,manages squeeze angelina jolie surprising flair self deprecate comedy,1
1222,occasionally loud offensive often simply lull gentle wake coma,0
1223,never rise clever concept,0
1224,reno let radical flag fly take angry potshot george bush henry kissinger larry king et al reno devolve laugh free lecture,0
1225,one odd inexplicable sequel movie history,0
1226,go ape movie well probably swing tree hoot praise definitely worth take look,1
1227,end punch drunk love one film want like much actually sometimes enough,1
1228,film take literally level focus always appear questionable,0
1229,nothing seem funny analyze even joe viterelli de niro right hand goombah,0
1230,film virtually choke self consciousness,0
1231,brace unblinking work serf painful elegy sober cautionary tale,1
1232,best revenge may live well film unlike duma adaptation far likened treasure lengthy jail sentence,1
1233,reassure retro uplifter,1
1234,nothing happen happen flat character,0
1235,wait pay per view rental dismiss barbershop hand,0
1236,blue crush trapping energetic extreme sport adventure end creaky pretty woman retread emphasis self empower schmaltz big wave surf give pic title afterthought,0
1237,sex stranger fascinate,1
1238,ferrara directs entire film kind detachment make give frame look like family custom make christmas card,1
1239,yakusho shimizu create engage characterization imamura lively enjoyable cultural mix,1
1240,brilliant absurd collection vignette idiosyncratic way sum strange horror life new millennium,1
1241,trifle triumph,0
1242,lazy slipshod confuses mere flash kinky soft core imagery naughty fun,0
1243,director eastwood game real sense suspense none plot surprise really surprising,0
1244,jones help breathe life insubstantial plot even overwhelm predictability,0
1245,prurient plaything aside little love english trifle,0
1246,ungainly movie ill fit elbow stick knee,0
1247,movie prescribe recommend visually bland dentist wait room complete soothe muzak cushion predictable narrative rhythm,0
1248,coherent well shot tartly acted wear like dinner guest show doctorate,0
1249,one movie walk theater feeling cheat exactly feel pandered end might infuriate,0
1250,glib bouncy bit sixty style slickness hero might wind caught audience get pure escapism,1
1251,sham construct base theory sleight hand ill work hypothesis,0
1252,though entertain audacious moment movie wildly careen tone extremely flat lead performance little salvage filmmaker flail reputation,0
1253,tykwer surface flash poor fit kieslowski lyrical pessimism completely contradict everything kieslowski work aspire include condition art,0
1254,misery people become another voyeuristic spectacle consume forgotten,0
1255,one bad movie year,0
1256,rare movie crisp point novel base,1
1257,campbell scott find ideal outlet flick knife diction role roger swanson,1
1258,story set sea ghost ship pretty landbound leaden act dull exposition telegraph surprise,0
1259,star trek kind terrific copy copy copy,0
1260,comedy funny action movie thrill uneasy alliance,0
1261,umpteenth summer skinny dip jerry bruckheimer putrid pond retread action twaddle,0
1262,end offer nothing late schwarzenegger stallone flick would,0
1263,one decades span historical epic strives intimate socially encompass fails justice either effort three hour screen time,0
1264,inept surreal dub featuring voice glenn close regis philbin breckin meyer bring back memory cheesy old godzilla flick,0
1265,remove spider man movie red herring surroundings apparent one summer film satisfies,1
1266,ultra low budget indie debut smack good intention talent,0
1267,unwieldy contraption,0
1268,sexy surprising romance idemoto kim make gorgeous pair scene brim sexual possibility emotional danger,1
1269,quite shrek monster inc bad worth take kid,1
1270,one smarter offering horror genre produce recent memory even far tame advertise,1
1271,movie address hungry need pg rat nonthreatening family movie go much,1
1272,screenwriter chris ver weil direct debut good natured never dull virtue small easily overshadow predictability,0
