,Doc Text,Sentiment
1234,even elvis person find anything get excite dvd,0
1235,despite strong performance never rise level telanovela,0
1236,morrissette perform difficult task indeed take one world fascinate story make dull lifeless irritating,0
1237,sharp amusing study cult celebrity,1
1238,give steady pulse life beautiful city view eye character spite tragic loss increase decrepitude know bone one lucky men alive,1
1239,merchant ivory team continue systematically destroy everything hold dear cinema begin split even damage,0
1240,gaghan capture half lit sometimes creepy intimacy college dorm room subtlety make silly top coda especially disappointing,0
1241,need know ice cool realize far shooting concerned something rotten state california,1
1242,film lack personality permeate aspect tv movie esque affect child act dull irish pub scene ever film,0
1243,nothing good speak fact relatively short try best hide fact seagal overweight shape,0
1244,paxton uneven directorial debut fail unlock full potential many way fresh dramatically substantial spin genre,0
1245,piece channel 5 grade trash quite frankly insult intelligence true genre enthusiast,0
1246,film equivalent toy chest whose content get scattered course 80 minute,0
1247,let face many reason anyone would want see crossroad big fan teen pop kitten britney spear,0
1248,picture extol virtue comradeship community spunky spirit fashion,1
1249,teen movie go orange county refreshing change,1
1250,control alt delete simone quickly possible,0
1251,highly amuse idea come point society deem important enough make film someone hire portray richard dawson,1
1252,attempt nuance give capable cast drown director jon purdy sledgehammer sap,0
1253,dolman confines shtick sentimentality one bald sloppy,0
1254,guy get girl guy lose girl audience fall asleep,0
1255,movie bad almost worth see bad,0
1256,attal push hard make comedy serious drama seem want succeed make neither,0
1257,tasty slice droll whimsy,1
1258,sunshine state lack kind dynamic limbo offer way rather indulgent piece,0
1259,thing pauline paulette see scene feature football field size oriental rug craft million vibrant flower,0
1260,movie symptom,0
1261,one moment film surprise delight,0
1262,director fallon manage put lovely picture big screen skill tell story also contribute screenplay fall short,0
1263,consider title clunk head suggest overtime someone put come irritatingly unimaginative retread concept,0
1264,make mistake ivans xtc mess,0
1265,reasonably creative eighth grader could write credible script though number continuity error,0
1266,stale overuse cocktail use olive since 1962 garnish entry number twenty bad brosnan bunch one worst entire franchise,0
1267,confrontational stance todd solondz take aim political correctness suburban family,1
1268,filmmaker tian zhuangzhuang triumphantly return narrative filmmaking visually masterful work quiet power,1
1269,lion king roar success release eight year ago imax seem well big,1
1270,plot animation offer daytime tv serviceability little,0
1271,sweet laugh minute crowd pleaser lift spirit well corner mouth,1
1272,best funny sequence look leonard reminds comically subversive silence,1
1273,mctiernan remake may lighter foot sober mind original graceful tap dance rhino bore obvious,0
1274,bore masquerade ball normally good actor even kingsley make look bad,0
1275,dreary highly annoy body appeal one,0
1276,obnoxious title character provide drama give add clout doc,1
1277,bore wincingly cute nauseatingly politically correct cartoon guarantee drive anyone much age 4 screaming theater,0
1278,director inject self consciousness proceeding every turn result far alienate involve,0
1279,mr deed suitable summer entertainment offer escapism without require great deal thought,1
1280,sex stranger shock many unblinking frankness miss moral filmmaker point deem necessary document emotional misery,0
1281,full profound real life moment anyone relate deserves wide audience,1
1282,full cheesy dialogue great trashy fun finally return de palma pulpy thriller early 80s,1
1283,pumpkin want way,0
1284,another trumpet blast may new mexican cinema bornin,1
1285,throughout mr audiard direction fluid quick,1
1286,gaghan throw every suspenseful cliché book nonsensical story,0
1287,kind inspire overblown enterprise give hollywood sequel bad name,0
1288,essentially fatal attraction remade viewer diaper original release 1987 story get silly scarier go along,0
1289,romanek keep film constantly taut reflect character instability metaphorical visual style unnerve heartbeat like score,1
1290,ozpetek offer aid subtext skim reality gay sex present yet another tired old vision gay community inclusive world uptight middle class bore like antonia feel good,0
1291,deviant topical comedy funny start finish,1
1292,like star salute disney cheesy commercialism,0
1293,neither protagonist distinguishable condition hardly matter actory concoction define childlike dimness handful quirk,0
1294,spy v spy action flick antonio banderas lucy liu never come together,0
1295,actor pull stop nearly every scene diminish effect character never change,0
1296,close ever come look photographer viewfinder work,1
1297,first full scale wwii flick hong kong john woo good people,0
1298,one certainly well mean also simple mind contrive,0
1299,may cause bite tongue keep laugh ridiculous dialog oh convenient plot twist,0
1300,big fat liar futile silliness look tap kiddie sensibility,0
1301,road movie give emotional whiplash glad go along ride,1
1302,setup air leak movie flatten momentum hour go,0
1303,four feather lack genuine sweep feel even character worth care,0
1304,lan yu seem altogether slight call kind masterpiece however completely honest open hearted film appeal anyone willing succumb,1
1305,fuse event life imagery painting vividly artist work may take strike new significance anyone see film,1
1306,story build potentially interesting idea first two ruin amateurish write act third feel limit short running time,0
1307,kind movie leave vague impression nasty aftertaste little clear memory operational mechanic,0
1308,reggio trippy ambitious downer also sometimes come across like nothing glorify nike ad,0
1309,directorial debut music video show higuchinsky flash,0
